disclosure_id,politician_name,chamber,ticker,transaction_type,transaction_date,disclosure_date,reporting_lag_days,amount_range,signal_confidence,horizon_days,stock_return,spy_return,alpha
3192,Shelley M Capito,Senate,AMT,SELL,2019-03-11,2019-03-11,4,"$1,001 - $15,000",50.8,180,-0.2674,-0.0804,-0.187
3193,Shelley M Capito,Senate,AMZN,SELL,2019-03-11,2019-03-11,6,"$1,001 - $15,000",50.8,30,-0.1058,-0.0399,-0.0658
3193,Shelley M Capito,Senate,AMZN,SELL,2019-03-11,2019-03-11,6,"$1,001 - $15,000",50.8,90,-0.0799,-0.0376,-0.0422
3193,Shelley M Capito,Senate,AMZN,SELL,2019-03-11,2019-03-11,6,"$1,001 - $15,000",50.8,180,-0.0975,-0.0804,-0.0171
3194,Shelley M Capito,Senate,GOOG,SELL,2019-03-11,2019-03-11,22,"$1,001 - $15,000",50.8,30,-0.0225,-0.0399,0.0175
3194,Shelley M Capito,Senate,GOOG,SELL,2019-03-11,2019-03-11,22,"$1,001 - $15,000",50.8,90,0.0933,-0.0376,0.1309
3194,Shelley M Capito,Senate,GOOG,SELL,2019-03-11,2019-03-11,22,"$1,001 - $15,000",50.8,180,-0.0248,-0.0804,0.0556
3195,Shelley M Capito,Senate,EADSY,SELL,2019-03-11,2019-03-11,23,"$1,001 - $15,000",50.8,30,-0.0368,-0.0399,0.0031
3195,Shelley M Capito,Senate,EADSY,SELL,2019-03-11,2019-03-11,23,"$1,001 - $15,000",50.8,90,-0.0925,-0.0376,-0.0549
3195,Shelley M Capito,Senate,EADSY,SELL,2019-03-11,2019-03-11,23,"$1,001 - $15,000",50.8,180,-0.112,-0.0804,-0.0316
3197,Shelley M Capito,Senate,AAGIY,SELL,2019-03-11,2019-03-11,5,"$1,001 - $15,000",50.8,30,-0.0326,-0.0399,0.0073
3197,Shelley M Capito,Senate,AAGIY,SELL,2019-03-11,2019-03-11,5,"$1,001 - $15,000",50.8,90,0.0188,-0.0376,0.0565
3197,Shelley M Capito,Senate,AAGIY,SELL,2019-03-11,2019-03-11,5,"$1,001 - $15,000",50.8,180,-0.0401,-0.0804,0.0403
3187,Shelley M Capito,Senate,BK,SELL,2019-03-11,2019-03-11,13,"$1,001 - $15,000",50.8,0,,,
3158,Shelley M Capito,Senate,PDRDY,SELL,2019-03-11,2019-03-11,18,"$1,001 - $15,000",50.8,0,,,
3202,John Hoeven,Senate,XSLV,BUY,2019-03-08,2019-03-08,3,"$50,001 - $100,000",57.5,90,0.0109,0.0422,-0.0313
3255,John Hoeven,Senate,XSLV,BUY,2019-03-08,2019-03-08,13,"$50,001 - $100,000",57.5,30,0.0283,0.056,-0.0278
3255,John Hoeven,Senate,XSLV,BUY,2019-03-08,2019-03-08,13,"$50,001 - $100,000",57.5,90,0.0109,0.0422,-0.0313
3240,"David A Perdue , Jr",Senate,FDC,SELL,2019-03-08,2019-03-08,16,"$1,001 - $15,000",50.8,0,,,
3202,John Hoeven,Senate,XSLV,BUY,2019-03-08,2019-03-08,3,"$50,001 - $100,000",57.5,30,0.0283,0.056,-0.0278
3255,John Hoeven,Senate,XSLV,BUY,2019-03-08,2019-03-08,13,"$50,001 - $100,000",57.5,180,0.029,0.0813,-0.0523
3202,John Hoeven,Senate,XSLV,BUY,2019-03-08,2019-03-08,3,"$50,001 - $100,000",57.5,180,0.029,0.0813,-0.0523
3241,"David A Perdue , Jr",Senate,TRP,SELL,2019-03-07,2019-03-07,10,"$1,001 - $15,000",50.8,90,-0.1148,-0.0334,-0.0813
3241,"David A Perdue , Jr",Senate,TRP,SELL,2019-03-07,2019-03-07,10,"$1,001 - $15,000",50.8,30,-0.0401,-0.0539,0.0138
3242,"David A Perdue , Jr",Senate,FDC,SELL,2019-03-07,2019-03-07,14,"$15,001 - $50,000",53.25,0,,,
3241,"David A Perdue , Jr",Senate,TRP,SELL,2019-03-07,2019-03-07,10,"$1,001 - $15,000",50.8,180,-0.1868,-0.067,-0.1198
3243,"David A Perdue , Jr",Senate,TRP,SELL,2019-03-07,2019-03-07,6,"$1,001 - $15,000",50.8,30,-0.0401,-0.0539,0.0138
3243,"David A Perdue , Jr",Senate,TRP,SELL,2019-03-07,2019-03-07,6,"$1,001 - $15,000",50.8,90,-0.1148,-0.0334,-0.0813
3243,"David A Perdue , Jr",Senate,TRP,SELL,2019-03-07,2019-03-07,6,"$1,001 - $15,000",50.8,180,-0.1868,-0.067,-0.1198
3244,"David A Perdue , Jr",Senate,TRP,SELL,2019-03-06,2019-03-06,9,"$1,001 - $15,000",50.8,30,-0.0355,-0.0451,0.0096
3244,"David A Perdue , Jr",Senate,TRP,SELL,2019-03-06,2019-03-06,9,"$1,001 - $15,000",50.8,180,-0.1665,-0.0643,-0.1021
3244,"David A Perdue , Jr",Senate,TRP,SELL,2019-03-06,2019-03-06,9,"$1,001 - $15,000",50.8,90,-0.1121,-0.016,-0.0961
3285,"A. Mitchell Mcconnell, Jr.",Senate,WFC,BUY,2019-03-05,2019-03-05,20,"$1,001 - $15,000",50.8,90,-0.099,-0.0116,-0.0874
3285,"A. Mitchell Mcconnell, Jr.",Senate,WFC,BUY,2019-03-05,2019-03-05,20,"$1,001 - $15,000",50.8,180,-0.0469,0.0579,-0.1048
3285,"A. Mitchell Mcconnell, Jr.",Senate,WFC,BUY,2019-03-05,2019-03-05,20,"$1,001 - $15,000",50.8,30,-0.0144,0.0338,-0.0482
3198,Shelley M Capito,Senate,KO,BUY,2019-03-04,2019-03-04,16,"$1,001 - $15,000",50.8,180,0.2257,0.0564,0.1693
3198,Shelley M Capito,Senate,KO,BUY,2019-03-04,2019-03-04,16,"$1,001 - $15,000",50.8,90,0.0856,-0.0104,0.0961
3198,Shelley M Capito,Senate,KO,BUY,2019-03-04,2019-03-04,16,"$1,001 - $15,000",50.8,30,0.0204,0.0296,-0.0092
3247,James M Inhofe,Senate,DHR,SELL,2019-03-01,2019-03-01,4,"$15,001 - $50,000",53.25,30,-0.0346,-0.0118,-0.0228
3247,James M Inhofe,Senate,DHR,SELL,2019-03-01,2019-03-01,4,"$15,001 - $50,000",53.25,180,-0.0945,-0.0398,-0.0547
3245,"David A Perdue , Jr",Senate,BWXT,SELL,2019-03-01,2019-03-01,9,"$1,001 - $15,000",50.8,30,0.0388,-0.0118,0.0506
3245,"David A Perdue , Jr",Senate,BWXT,SELL,2019-03-01,2019-03-01,9,"$1,001 - $15,000",50.8,90,0.0882,0.0006,0.0876
3245,"David A Perdue , Jr",Senate,BWXT,SELL,2019-03-01,2019-03-01,9,"$1,001 - $15,000",50.8,180,-0.1123,-0.0398,-0.0725
3247,James M Inhofe,Senate,DHR,SELL,2019-03-01,2019-03-01,4,"$15,001 - $50,000",53.25,90,-0.0379,0.0006,-0.0385
3267,John F Reed,Senate,FDX,SELL,2019-02-28,2019-02-28,19,"$1,001 - $15,000",50.8,180,0.1675,-0.039,0.2065
3270,John F Reed,Senate,CELG,SELL,2019-02-28,2019-02-28,41,"$1,001 - $15,000",50.8,0,,,
3256,John F Reed,Senate,XLNX,SELL,2019-02-28,2019-02-28,49,"$15,001 - $50,000",53.25,0,,,
3274,John F Reed,Senate,XLNX,SELL,2019-02-28,2019-02-28,3,"$1,001 - $15,000",50.8,0,,,
3266,John F Reed,Senate,HOLX,SELL,2019-02-28,2019-02-28,32,"$1,001 - $15,000",50.8,0,,,
3257,John F Reed,Senate,TMO,SELL,2019-02-28,2019-02-28,10,"$1,001 - $15,000",50.8,30,-0.0553,-0.0181,-0.0372
3257,John F Reed,Senate,TMO,SELL,2019-02-28,2019-02-28,10,"$1,001 - $15,000",50.8,90,-0.0207,-0.0029,-0.0178
3257,John F Reed,Senate,TMO,SELL,2019-02-28,2019-02-28,10,"$1,001 - $15,000",50.8,180,-0.0529,-0.039,-0.014
3258,John F Reed,Senate,SYK,SELL,2019-02-28,2019-02-28,17,"$15,001 - $50,000",53.25,30,-0.0506,-0.0181,-0.0325
3258,John F Reed,Senate,SYK,SELL,2019-02-28,2019-02-28,17,"$15,001 - $50,000",53.25,90,0.0353,-0.0029,0.0382
3258,John F Reed,Senate,SYK,SELL,2019-02-28,2019-02-28,17,"$15,001 - $50,000",53.25,180,-0.1652,-0.039,-0.1263
3259,John F Reed,Senate,SLB,SELL,2019-02-28,2019-02-28,19,"$1,001 - $15,000",50.8,30,0.0111,-0.0181,0.0292
3259,John F Reed,Senate,SLB,SELL,2019-02-28,2019-02-28,19,"$1,001 - $15,000",50.8,90,0.1788,-0.0029,0.1818
3259,John F Reed,Senate,SLB,SELL,2019-02-28,2019-02-28,19,"$1,001 - $15,000",50.8,180,0.2806,-0.039,0.3196
3260,John F Reed,Senate,QCOM,SELL,2019-02-28,2019-02-28,8,"$15,001 - $50,000",53.25,30,-0.0806,-0.0181,-0.0625
3260,John F Reed,Senate,QCOM,SELL,2019-02-28,2019-02-28,8,"$15,001 - $50,000",53.25,90,-0.246,-0.0029,-0.2431
3260,John F Reed,Senate,QCOM,SELL,2019-02-28,2019-02-28,8,"$15,001 - $50,000",53.25,180,-0.4144,-0.039,-0.3754
3261,John F Reed,Senate,PEP,SELL,2019-02-28,2019-02-28,8,"$1,001 - $15,000",50.8,30,-0.0598,-0.0181,-0.0417
3261,John F Reed,Senate,PEP,SELL,2019-02-28,2019-02-28,8,"$1,001 - $15,000",50.8,90,-0.1084,-0.0029,-0.1054
3261,John F Reed,Senate,PEP,SELL,2019-02-28,2019-02-28,8,"$1,001 - $15,000",50.8,180,-0.1739,-0.039,-0.1349
3262,John F Reed,Senate,MSFT,SELL,2019-02-28,2019-02-28,19,"$1,001 - $15,000",50.8,30,-0.0528,-0.0181,-0.0347
3262,John F Reed,Senate,MSFT,SELL,2019-02-28,2019-02-28,19,"$1,001 - $15,000",50.8,90,-0.1194,-0.0029,-0.1164
3262,John F Reed,Senate,MSFT,SELL,2019-02-28,2019-02-28,19,"$1,001 - $15,000",50.8,180,-0.2202,-0.039,-0.1812
3263,John F Reed,Senate,ISRG,SELL,2019-02-28,2019-02-28,3,"$1,001 - $15,000",50.8,30,-0.0419,-0.0181,-0.0238
3263,John F Reed,Senate,ISRG,SELL,2019-02-28,2019-02-28,3,"$1,001 - $15,000",50.8,90,0.1382,-0.0029,0.1411
3263,John F Reed,Senate,ISRG,SELL,2019-02-28,2019-02-28,3,"$1,001 - $15,000",50.8,180,0.096,-0.039,0.135
3264,John F Reed,Senate,INTC,SELL,2019-02-28,2019-02-28,6,"$1,001 - $15,000",50.8,30,-0.014,-0.0181,0.0041
3264,John F Reed,Senate,INTC,SELL,2019-02-28,2019-02-28,6,"$1,001 - $15,000",50.8,90,0.1597,-0.0029,0.1627
3264,John F Reed,Senate,INTC,SELL,2019-02-28,2019-02-28,6,"$1,001 - $15,000",50.8,180,0.1242,-0.039,0.1632
3265,John F Reed,Senate,IQV,SELL,2019-02-28,2019-02-28,10,"$1,001 - $15,000",50.8,30,-0.0268,-0.0181,-0.0087
3265,John F Reed,Senate,IQV,SELL,2019-02-28,2019-02-28,10,"$1,001 - $15,000",50.8,90,0.0341,-0.0029,0.037
3265,John F Reed,Senate,IQV,SELL,2019-02-28,2019-02-28,10,"$1,001 - $15,000",50.8,180,-0.0968,-0.039,-0.0578
3267,John F Reed,Senate,FDX,SELL,2019-02-28,2019-02-28,19,"$1,001 - $15,000",50.8,30,-0.006,-0.0181,0.0121
3267,John F Reed,Senate,FDX,SELL,2019-02-28,2019-02-28,19,"$1,001 - $15,000",50.8,90,0.1151,-0.0029,0.118
3268,John F Reed,Senate,DHR,SELL,2019-02-28,2019-02-28,12,"$1,001 - $15,000",50.8,30,-0.0407,-0.0181,-0.0226
3268,John F Reed,Senate,DHR,SELL,2019-02-28,2019-02-28,12,"$1,001 - $15,000",50.8,90,-0.027,-0.0029,-0.0241
3268,John F Reed,Senate,DHR,SELL,2019-02-28,2019-02-28,12,"$1,001 - $15,000",50.8,180,-0.0912,-0.039,-0.0522
3269,John F Reed,Senate,COST,SELL,2019-02-28,2019-02-28,7,"$1,001 - $15,000",50.8,30,-0.107,-0.0181,-0.0889
3269,John F Reed,Senate,COST,SELL,2019-02-28,2019-02-28,7,"$1,001 - $15,000",50.8,90,-0.1033,-0.0029,-0.1004
3269,John F Reed,Senate,COST,SELL,2019-02-28,2019-02-28,7,"$1,001 - $15,000",50.8,180,-0.3403,-0.039,-0.3013
3271,John F Reed,Senate,CVS,SELL,2019-02-28,2019-02-28,11,"$1,001 - $15,000",50.8,30,0.0674,-0.0181,0.0855
3271,John F Reed,Senate,CVS,SELL,2019-02-28,2019-02-28,11,"$1,001 - $15,000",50.8,90,0.0831,-0.0029,0.086
3271,John F Reed,Senate,CVS,SELL,2019-02-28,2019-02-28,11,"$1,001 - $15,000",50.8,180,-0.0426,-0.039,-0.0036
3272,John F Reed,Senate,AAPL,SELL,2019-02-28,2019-02-28,6,"$15,001 - $50,000",53.25,30,-0.097,-0.0181,-0.0789
3272,John F Reed,Senate,AAPL,SELL,2019-02-28,2019-02-28,6,"$15,001 - $50,000",53.25,90,-0.0284,-0.0029,-0.0254
3272,John F Reed,Senate,AAPL,SELL,2019-02-28,2019-02-28,6,"$15,001 - $50,000",53.25,180,-0.1881,-0.039,-0.1492
3273,John F Reed,Senate,ADI,SELL,2019-02-28,2019-02-28,46,"$1,001 - $15,000",50.8,30,0.0158,-0.0181,0.0339
3273,John F Reed,Senate,ADI,SELL,2019-02-28,2019-02-28,46,"$1,001 - $15,000",50.8,90,0.0827,-0.0029,0.0857
3273,John F Reed,Senate,ADI,SELL,2019-02-28,2019-02-28,46,"$1,001 - $15,000",50.8,180,-0.0064,-0.039,0.0326
3275,John F Reed,Senate,TMO,SELL,2019-02-28,2019-02-28,27,"$1,001 - $15,000",50.8,30,-0.0553,-0.0181,-0.0372
3275,John F Reed,Senate,TMO,SELL,2019-02-28,2019-02-28,27,"$1,001 - $15,000",50.8,90,-0.0207,-0.0029,-0.0178
3275,John F Reed,Senate,TMO,SELL,2019-02-28,2019-02-28,27,"$1,001 - $15,000",50.8,180,-0.0529,-0.039,-0.014
3276,John F Reed,Senate,SYK,SELL,2019-02-28,2019-02-28,11,"$1,001 - $15,000",50.8,30,-0.0506,-0.0181,-0.0325
3276,John F Reed,Senate,SYK,SELL,2019-02-28,2019-02-28,11,"$1,001 - $15,000",50.8,90,0.0353,-0.0029,0.0382
3276,John F Reed,Senate,SYK,SELL,2019-02-28,2019-02-28,11,"$1,001 - $15,000",50.8,180,-0.1652,-0.039,-0.1263
3277,John F Reed,Senate,IQV,SELL,2019-02-28,2019-02-28,19,"$1,001 - $15,000",50.8,30,-0.0268,-0.0181,-0.0087
3277,John F Reed,Senate,IQV,SELL,2019-02-28,2019-02-28,19,"$1,001 - $15,000",50.8,90,0.0341,-0.0029,0.037
3277,John F Reed,Senate,IQV,SELL,2019-02-28,2019-02-28,19,"$1,001 - $15,000",50.8,180,-0.0968,-0.039,-0.0578
3278,John F Reed,Senate,FDX,SELL,2019-02-28,2019-02-28,17,"$1,001 - $15,000",50.8,30,-0.006,-0.0181,0.0121
3278,John F Reed,Senate,FDX,SELL,2019-02-28,2019-02-28,17,"$1,001 - $15,000",50.8,90,0.1151,-0.0029,0.118
3278,John F Reed,Senate,FDX,SELL,2019-02-28,2019-02-28,17,"$1,001 - $15,000",50.8,180,0.1675,-0.039,0.2065
3279,John F Reed,Senate,AAPL,SELL,2019-02-28,2019-02-28,19,"$1,001 - $15,000",50.8,30,-0.097,-0.0181,-0.0789
3279,John F Reed,Senate,AAPL,SELL,2019-02-28,2019-02-28,19,"$1,001 - $15,000",50.8,90,-0.0284,-0.0029,-0.0254
3279,John F Reed,Senate,AAPL,SELL,2019-02-28,2019-02-28,19,"$1,001 - $15,000",50.8,180,-0.1881,-0.039,-0.1492
3280,John F Reed,Senate,ADI,SELL,2019-02-28,2019-02-28,49,"$1,001 - $15,000",50.8,30,0.0158,-0.0181,0.0339
3280,John F Reed,Senate,ADI,SELL,2019-02-28,2019-02-28,49,"$1,001 - $15,000",50.8,90,0.0827,-0.0029,0.0857
3280,John F Reed,Senate,ADI,SELL,2019-02-28,2019-02-28,49,"$1,001 - $15,000",50.8,180,-0.0064,-0.039,0.0326
3287,"David A Perdue , Jr",Senate,BWXT,SELL,2019-02-27,2019-02-27,1,"$1,001 - $15,000",50.8,90,0.0912,-0.0078,0.099
3288,"David A Perdue , Jr",Senate,BWXT,SELL,2019-02-27,2019-02-27,11,"$1,001 - $15,000",50.8,30,0.0636,-0.0162,0.0798
3248,Sheldon Whitehouse,Senate,NFLX,SELL,2019-02-27,2019-02-27,1,"$1,001 - $15,000",50.8,90,0.0215,-0.0078,0.0293
3253,Sheldon Whitehouse,Senate,PG,BUY,2019-02-27,2019-02-27,17,"$1,001 - $15,000",50.8,180,0.2227,0.0411,0.1816
3253,Sheldon Whitehouse,Senate,PG,BUY,2019-02-27,2019-02-27,17,"$1,001 - $15,000",50.8,90,0.0636,0.0078,0.0557
3253,Sheldon Whitehouse,Senate,PG,BUY,2019-02-27,2019-02-27,17,"$1,001 - $15,000",50.8,30,0.052,0.0162,0.0358
3252,Sheldon Whitehouse,Senate,PEP,BUY,2019-02-27,2019-02-27,21,"$1,001 - $15,000",50.8,180,0.1772,0.0411,0.1361
3252,Sheldon Whitehouse,Senate,PEP,BUY,2019-02-27,2019-02-27,21,"$1,001 - $15,000",50.8,90,0.1152,0.0078,0.1074
3252,Sheldon Whitehouse,Senate,PEP,BUY,2019-02-27,2019-02-27,21,"$1,001 - $15,000",50.8,30,0.0708,0.0162,0.0546
3251,Sheldon Whitehouse,Senate,NSRGY,SELL,2019-02-27,2019-02-27,3,"$15,001 - $50,000",53.25,180,-0.2272,-0.0411,-0.1861
3251,Sheldon Whitehouse,Senate,NSRGY,SELL,2019-02-27,2019-02-27,3,"$15,001 - $50,000",53.25,90,-0.0857,-0.0078,-0.0779
3251,Sheldon Whitehouse,Senate,NSRGY,SELL,2019-02-27,2019-02-27,3,"$15,001 - $50,000",53.25,30,-0.0593,-0.0162,-0.0431
3250,Sheldon Whitehouse,Senate,FB,SELL,2019-02-27,2019-02-27,12,"$15,001 - $50,000",53.25,180,-0.068,-0.1308,0.0629
3250,Sheldon Whitehouse,Senate,FB,SELL,2019-02-27,2019-02-27,12,"$15,001 - $50,000",53.25,90,-0.038,-0.0835,0.0455
3250,Sheldon Whitehouse,Senate,FB,SELL,2019-02-27,2019-02-27,12,"$15,001 - $50,000",53.25,30,-0.0163,-0.0412,0.0249
3249,Sheldon Whitehouse,Senate,T,BUY,2019-02-27,2019-02-27,29,"$1,001 - $15,000",50.8,180,0.1716,0.0411,0.1305
3249,Sheldon Whitehouse,Senate,T,BUY,2019-02-27,2019-02-27,29,"$1,001 - $15,000",50.8,90,0.0499,0.0078,0.0421
3249,Sheldon Whitehouse,Senate,T,BUY,2019-02-27,2019-02-27,29,"$1,001 - $15,000",50.8,30,0.0097,0.0162,-0.0065
3248,Sheldon Whitehouse,Senate,NFLX,SELL,2019-02-27,2019-02-27,1,"$1,001 - $15,000",50.8,180,0.1871,-0.0411,0.2282
1516,Thomas R Carper,Senate,WW,BUY,2019-02-27,2019-02-27,21,"$1,001 - $15,000",50.8,30,0.5193,0.0361,0.4832
1516,Thomas R Carper,Senate,WW,BUY,2019-02-27,2019-02-27,21,"$1,001 - $15,000",50.8,90,0.0419,0.0731,-0.0313
1516,Thomas R Carper,Senate,WW,BUY,2019-02-27,2019-02-27,21,"$1,001 - $15,000",50.8,180,0.1156,0.1292,-0.0136
3288,"David A Perdue , Jr",Senate,BWXT,SELL,2019-02-27,2019-02-27,11,"$1,001 - $15,000",50.8,90,0.0912,-0.0078,0.099
3287,"David A Perdue , Jr",Senate,BWXT,SELL,2019-02-27,2019-02-27,1,"$1,001 - $15,000",50.8,30,0.0636,-0.0162,0.0798
3287,"David A Perdue , Jr",Senate,BWXT,SELL,2019-02-27,2019-02-27,1,"$1,001 - $15,000",50.8,180,-0.065,-0.0411,-0.0239
3248,Sheldon Whitehouse,Senate,NFLX,SELL,2019-02-27,2019-02-27,1,"$1,001 - $15,000",50.8,30,0.0174,-0.0162,0.0336
3290,"David A Perdue , Jr",Senate,LNG,BUY,2019-02-27,2019-02-27,15,"$1,001 - $15,000",50.8,180,-0.1056,0.0411,-0.1467
3290,"David A Perdue , Jr",Senate,LNG,BUY,2019-02-27,2019-02-27,15,"$1,001 - $15,000",50.8,90,-0.0452,0.0078,-0.053
3284,John Hoeven,Senate,LYB,BUY,2019-02-27,2019-02-27,2,"$50,001 - $100,000",57.5,30,-0.0186,0.0162,-0.0348
3284,John Hoeven,Senate,LYB,BUY,2019-02-27,2019-02-27,2,"$50,001 - $100,000",57.5,90,-0.1014,0.0078,-0.1092
3284,John Hoeven,Senate,LYB,BUY,2019-02-27,2019-02-27,2,"$50,001 - $100,000",57.5,180,-0.1775,0.0411,-0.2186
3290,"David A Perdue , Jr",Senate,LNG,BUY,2019-02-27,2019-02-27,15,"$1,001 - $15,000",50.8,30,0.043,0.0162,0.0268
3289,"David A Perdue , Jr",Senate,TRGP,SELL,2019-02-27,2019-02-27,19,"$1,001 - $15,000",50.8,180,0.1539,-0.0411,0.195
3289,"David A Perdue , Jr",Senate,TRGP,SELL,2019-02-27,2019-02-27,19,"$1,001 - $15,000",50.8,90,0.0127,-0.0078,0.0205
3289,"David A Perdue , Jr",Senate,TRGP,SELL,2019-02-27,2019-02-27,19,"$1,001 - $15,000",50.8,30,-0.0186,-0.0162,-0.0024
3288,"David A Perdue , Jr",Senate,BWXT,SELL,2019-02-27,2019-02-27,11,"$1,001 - $15,000",50.8,180,-0.065,-0.0411,-0.0239
3291,"David A Perdue , Jr",Senate,BWXT,SELL,2019-02-26,2019-02-26,3,"$15,001 - $50,000",53.25,180,-0.0689,-0.0293,-0.0396
3291,"David A Perdue , Jr",Senate,BWXT,SELL,2019-02-26,2019-02-26,3,"$15,001 - $50,000",53.25,90,0.0932,-0.0168,0.11
3291,"David A Perdue , Jr",Senate,BWXT,SELL,2019-02-26,2019-02-26,3,"$15,001 - $50,000",53.25,30,0.0659,-0.0094,0.0753
3301,"David A Perdue , Jr",Senate,SYY,SELL,2019-02-25,2019-02-25,18,"$1,001 - $15,000",50.8,180,-0.0947,-0.0285,-0.0662
3299,"David A Perdue , Jr",Senate,UN,BUY,2019-02-25,2019-02-25,3,"$1,001 - $15,000",50.8,0,,,
3298,"David A Perdue , Jr",Senate,KO,BUY,2019-02-25,2019-02-25,33,"$1,001 - $15,000",50.8,90,0.1136,0.0161,0.0974
3298,"David A Perdue , Jr",Senate,KO,BUY,2019-02-25,2019-02-25,33,"$1,001 - $15,000",50.8,180,0.2157,0.0285,0.1871
3294,"David A Perdue , Jr",Senate,AVP,SELL,2019-02-25,2019-02-25,8,"$1,001 - $15,000",50.8,0,,,
3306,"David A Perdue , Jr",Senate,ANTM,SELL,2019-02-25,2019-02-25,12,"$1,001 - $15,000",50.8,0,,,
3300,"David A Perdue , Jr",Senate,CSCO,SELL,2019-02-25,2019-02-25,9,"$15,001 - $50,000",53.25,30,-0.0463,-0.0049,-0.0414
3300,"David A Perdue , Jr",Senate,CSCO,SELL,2019-02-25,2019-02-25,9,"$15,001 - $50,000",53.25,90,-0.0773,-0.0161,-0.0611
3300,"David A Perdue , Jr",Senate,CSCO,SELL,2019-02-25,2019-02-25,9,"$15,001 - $50,000",53.25,180,0.0707,-0.0285,0.0992
3301,"David A Perdue , Jr",Senate,SYY,SELL,2019-02-25,2019-02-25,18,"$1,001 - $15,000",50.8,30,0.0241,-0.0049,0.029
3301,"David A Perdue , Jr",Senate,SYY,SELL,2019-02-25,2019-02-25,18,"$1,001 - $15,000",50.8,90,-0.1224,-0.0161,-0.1063
3302,"David A Perdue , Jr",Senate,FOXA,SELL,2019-02-25,2019-02-25,2,"$1,001 - $15,000",50.8,30,0.0239,-0.0357,0.0597
3302,"David A Perdue , Jr",Senate,FOXA,SELL,2019-02-25,2019-02-25,2,"$1,001 - $15,000",50.8,90,0.0988,-0.0385,0.1373
3302,"David A Perdue , Jr",Senate,FOXA,SELL,2019-02-25,2019-02-25,2,"$1,001 - $15,000",50.8,180,0.0872,-0.0763,0.1635
3303,"David A Perdue , Jr",Senate,ORCL,SELL,2019-02-25,2019-02-25,12,"$1,001 - $15,000",50.8,30,-0.0048,-0.0049,0.0001
3303,"David A Perdue , Jr",Senate,ORCL,SELL,2019-02-25,2019-02-25,12,"$1,001 - $15,000",50.8,90,-0.0085,-0.0161,0.0076
3303,"David A Perdue , Jr",Senate,ORCL,SELL,2019-02-25,2019-02-25,12,"$1,001 - $15,000",50.8,180,0.0103,-0.0285,0.0388
3304,"David A Perdue , Jr",Senate,MSFT,SELL,2019-02-25,2019-02-25,23,"$15,001 - $50,000",53.25,30,-0.0464,-0.0049,-0.0415
3304,"David A Perdue , Jr",Senate,MSFT,SELL,2019-02-25,2019-02-25,23,"$15,001 - $50,000",53.25,90,-0.1355,-0.0161,-0.1194
3304,"David A Perdue , Jr",Senate,MSFT,SELL,2019-02-25,2019-02-25,23,"$15,001 - $50,000",53.25,180,-0.2038,-0.0285,-0.1752
3305,"David A Perdue , Jr",Senate,COP,SELL,2019-02-25,2019-02-25,4,"$1,001 - $15,000",50.8,30,0.0194,-0.0049,0.0242
3305,"David A Perdue , Jr",Senate,COP,SELL,2019-02-25,2019-02-25,4,"$1,001 - $15,000",50.8,90,0.131,-0.0161,0.1471
3305,"David A Perdue , Jr",Senate,COP,SELL,2019-02-25,2019-02-25,4,"$1,001 - $15,000",50.8,180,0.2646,-0.0285,0.2931
3307,"David A Perdue , Jr",Senate,ACA,SELL,2019-02-25,2019-02-25,22,"$1,001 - $15,000",50.8,30,0.0847,-0.0049,0.0895
3307,"David A Perdue , Jr",Senate,ACA,SELL,2019-02-25,2019-02-25,22,"$1,001 - $15,000",50.8,90,-0.0973,-0.0161,-0.0811
3307,"David A Perdue , Jr",Senate,ACA,SELL,2019-02-25,2019-02-25,22,"$1,001 - $15,000",50.8,180,-0.0158,-0.0285,0.0128
3308,"David A Perdue , Jr",Senate,INFY,SELL,2019-02-25,2019-02-25,47,"$1,001 - $15,000",50.8,30,0.0074,-0.0049,0.0123
3308,"David A Perdue , Jr",Senate,INFY,SELL,2019-02-25,2019-02-25,47,"$1,001 - $15,000",50.8,90,0.0537,-0.0161,0.0698
3308,"David A Perdue , Jr",Senate,INFY,SELL,2019-02-25,2019-02-25,47,"$1,001 - $15,000",50.8,180,-0.0422,-0.0285,-0.0137
3309,"David A Perdue , Jr",Senate,MU,SELL,2019-02-25,2019-02-25,12,"$1,001 - $15,000",50.8,30,0.0823,-0.0049,0.0872
3309,"David A Perdue , Jr",Senate,MU,SELL,2019-02-25,2019-02-25,12,"$1,001 - $15,000",50.8,90,0.2047,-0.0161,0.2208
3309,"David A Perdue , Jr",Senate,MU,SELL,2019-02-25,2019-02-25,12,"$1,001 - $15,000",50.8,180,-0.0049,-0.0285,0.0236
3310,"David A Perdue , Jr",Senate,CLX,SELL,2019-02-25,2019-02-25,6,"$1,001 - $15,000",50.8,30,-0.0173,-0.0049,-0.0125
3310,"David A Perdue , Jr",Senate,CLX,SELL,2019-02-25,2019-02-25,6,"$1,001 - $15,000",50.8,90,0.0446,-0.0161,0.0608
3310,"David A Perdue , Jr",Senate,CLX,SELL,2019-02-25,2019-02-25,6,"$1,001 - $15,000",50.8,180,-0.002,-0.0285,0.0265
3311,"David A Perdue , Jr",Senate,BRK-B,SELL,2019-02-25,2019-02-25,6,"$1,001 - $15,000",50.8,30,0.0153,-0.0049,0.0202
3311,"David A Perdue , Jr",Senate,BRK-B,SELL,2019-02-25,2019-02-25,6,"$1,001 - $15,000",50.8,90,0.0031,-0.0161,0.0192
